episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_faulty_episodes,num_healthy_workers,num_in_flight_async_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,num_env_steps_sampled_throughput_per_sec,num_env_steps_trained_throughput_per_sec,timesteps_total,num_steps_trained_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,evaluation/episode_reward_max,evaluation/episode_reward_min,evaluation/episode_reward_mean,evaluation/episode_len_mean,evaluation/episodes_this_iter,evaluation/num_faulty_episodes,evaluation/num_agent_steps_sampled_this_iter,evaluation/num_env_steps_sampled_this_iter,evaluation/timesteps_this_iter,evaluation/num_healthy_workers,evaluation/num_in_flight_async_reqs,evaluation/num_remote_worker_restarts,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,sampler_results/episode_reward_max,sampler_results/episode_reward_min,sampler_results/episode_reward_mean,sampler_results/episode_len_mean,sampler_results/episodes_this_iter,sampler_results/num_faulty_episodes,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,connector_metrics/ObsPreprocessorConnector_ms,connector_metrics/StateBufferConnector_ms,connector_metrics/ViewRequirementAgentConnector_ms,timers/training_iteration_time_ms,timers/sample_time_ms,timers/synch_weights_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,evaluation/sampler_results/episode_reward_max,evaluation/sampler_results/episode_reward_min,evaluation/sampler_results/episode_reward_mean,evaluation/sampler_results/episode_len_mean,evaluation/sampler_results/episodes_this_iter,evaluation/sampler_results/num_faulty_episodes,evaluation/hist_stats/episode_reward,evaluation/hist_stats/episode_lengths,evaluation/sampler_perf/mean_raw_obs_processing_ms,evaluation/sampler_perf/mean_inference_ms,evaluation/sampler_perf/mean_action_processing_ms,evaluation/sampler_perf/mean_env_wait_ms,evaluation/sampler_perf/mean_env_render_ms,evaluation/connector_metrics/ObsPreprocessorConnector_ms,evaluation/connector_metrics/StateBufferConnector_ms,evaluation/connector_metrics/ViewRequirementAgentConnector_ms,sampler_results/hist_stats/episode_reward,sampler_results/hist_stats/episode_lengths,sampler_results/sampler_perf/mean_raw_obs_processing_ms,sampler_results/sampler_perf/mean_inference_ms,sampler_results/sampler_perf/mean_action_processing_ms,sampler_results/sampler_perf/mean_env_wait_ms,sampler_results/sampler_perf/mean_env_render_ms,sampler_results/connector_metrics/ObsPreprocessorConnector_ms,sampler_results/connector_metrics/StateBufferConnector_ms,sampler_results/connector_metrics/ViewRequirementAgentConnector_ms,evaluation/sampler_results/hist_stats/episode_reward,evaluation/sampler_results/hist_stats/episode_lengths,evaluation/sampler_results/sampler_perf/mean_raw_obs_processing_ms,evaluation/sampler_results/sampler_perf/mean_inference_ms,evaluation/sampler_results/sampler_perf/mean_action_processing_ms,evaluation/sampler_results/sampler_perf/mean_env_wait_ms,evaluation/sampler_results/sampler_perf/mean_env_render_ms,evaluation/sampler_results/connector_metrics/ObsPreprocessorConnector_ms,evaluation/sampler_results/connector_metrics/StateBufferConnector_ms,evaluation/sampler_results/connector_metrics/ViewRequirementAgentConnector_ms,info/learner/__all__/num_agent_steps_trained,info/learner/__all__/num_env_steps_trained,info/learner/__all__/total_loss,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_loss_unclipped,info/learner/default_policy/vf_explained_var,info/learner/default_policy/entropy,info/learner/default_policy/mean_kl_loss,info/learner/default_policy/gradients_default_optimizer_global_norm,info/learner/default_policy/curr_lr,info/learner/default_policy/curr_entropy_coeff,info/learner/default_policy/curr_kl_coeff
-100.0,-100.0,-100.0,100.0,5,0,0,0,0,512,0,512,0,512,0,180.71152902051503,0.0,512,0,512,False,5,1,1498a_00000,2023-07-25_13-30-53,1690288253,3.4202425479888916,3.4202425479888916,10535,Persephone,172.21.2.236,3.4202425479888916,1,-100.0,-100.0,-100.0,100.0,2,0,200,200,200,0,0,0,512,0,512,0,-100.0,-100.0,-100.0,100.0,5,0,"[-100.0, -100.0, -100.0, -100.0, -100.0]","[100, 100, 100, 100, 100]",0.3384126324867412,0.8408646834524054,0.12771056177090948,1.3818034419307001,0.0,0.023775100708007812,0.0034809112548828125,0.16655921936035156,2833.195,1387.321,0.666,512,0,512,0,5.82,53.120000000000005,-100.0,-100.0,-100.0,100.0,2,0,"[-100.0, -100.0]","[100, 100]",0.34333580168918587,0.8501686266998746,0.1600263130605517,1.548425475163246,0.0,0.021779537200927734,0.003159046173095703,0.15556812286376953,"[-100.0, -100.0, -100.0, -100.0, -100.0]","[100, 100, 100, 100, 100]",0.3384126324867412,0.8408646834524054,0.12771056177090948,1.3818034419307001,0.0,0.023775100708007812,0.0034809112548828125,0.16655921936035156,"[-100.0, -100.0]","[100, 100]",0.34333580168918587,0.8501686266998746,0.1600263130605517,1.548425475163246,0.0,0.021779537200927734,0.003159046173095703,0.15556812286376953,32.0,512.0,9.550042640417814,9.550042640417814,0.001740263687679544,9.548158679157495,816.1341678500175,-0.0008252030238509178,5.827027793973684,0.005089205193144283,2.4097204490099102,0.00015,0.00015,0.20000000298023224
-100.0,-100.0,-100.0,100.0,5,0,0,0,0,1024,0,1024,0,512,0,259.43378468511145,0.0,1024,0,1024,False,10,2,1498a_00000,2023-07-25_13-30-56,1690288256,2.618041753768921,6.0382843017578125,10535,Persephone,172.21.2.236,6.0382843017578125,2,-100.0,-100.0,-100.0,100.0,2,0,200,200,200,0,0,0,1024,0,1024,0,-100.0,-100.0,-100.0,100.0,5,0,"[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",0.35270593161023656,0.8606910889200741,0.1289771641847473,1.3876696675342812,0.0,0.025637149810791016,0.0034928321838378906,0.1845407485961914,2403.349,1428.056,0.776,1024,0,1024,0,6.4750000000000005,53.25000000000001,-100.0,-100.0,-100.0,100.0,2,0,"[-100.0, -100.0]","[100, 100]",0.37602296196611745,0.9918224781825953,0.16038554564973065,1.522730116237726,0.0,0.019419193267822266,0.0029921531677246094,0.14618635177612305,"[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",0.35270593161023656,0.8606910889200741,0.1289771641847473,1.3876696675342812,0.0,0.025637149810791016,0.0034928321838378906,0.1845407485961914,"[-100.0, -100.0]","[100, 100]",0.37602296196611745,0.9918224781825953,0.16038554564973065,1.522730116237726,0.0,0.019419193267822266,0.0029921531677246094,0.14618635177612305,32.0,512.0,9.513082969933748,9.513082969933748,0.001329024824372027,9.511579502373934,707.5093101263046,-0.005125833675265312,5.853874713182449,0.005262623558564883,2.6476551827508956,0.00015,0.00015,0.20000000298023224
-100.0,-100.0,-100.0,100.0,5,0,0,0,0,1536,0,1536,0,512,0,248.0108051537211,0.0,1536,0,1536,False,15,3,1498a_00000,2023-07-25_13-30-59,1690288259,2.635826587677002,8.674110889434814,10535,Persephone,172.21.2.236,8.674110889434814,3,-100.0,-100.0,-100.0,100.0,2,0,200,200,200,0,0,0,1536,0,1536,0,-100.0,-100.0,-100.0,100.0,5,0,"[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",0.36024566617676396,0.8900993501028397,0.12987432215039704,1.4079760396543757,0.0,0.022862752278645832,0.0038019816080729165,0.192414919535319,2290.367,1495.598,0.741,1536,0,1536,0,6.675,53.4,-100.0,-100.0,-100.0,100.0,2,0,"[-100.0, -100.0]","[100, 100]",0.36266956868861955,0.9361063184436665,0.15119189232240698,1.5291409960602367,0.0,0.022721290588378906,0.003325939178466797,0.1577138900756836,"[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",0.36024566617676396,0.8900993501028397,0.12987432215039704,1.4079760396543757,0.0,0.022862752278645832,0.0038019816080729165,0.192414919535319,"[-100.0, -100.0]","[100, 100]",0.36266956868861955,0.9361063184436665,0.15119189232240698,1.5291409960602367,0.0,0.022721290588378906,0.003325939178466797,0.1577138900756836,32.0,512.0,9.489235747605562,9.489235747605562,-0.0036383308470249176,9.493075542151928,628.0250362157822,-0.003403522539883852,5.883682802319527,0.0034053484239393583,2.2450765669345856,0.00015,0.00015,0.10000000149011612
-100.0,-100.0,-100.0,100.0,5,0,0,0,0,2048,0,2048,0,512,0,275.48819484007646,0.0,2048,0,2048,False,20,4,1498a_00000,2023-07-25_13-31-01,1690288261,2.3847951889038086,11.058906078338623,10535,Persephone,172.21.2.236,11.058906078338623,4,-100.0,-100.0,-100.0,100.0,2,0,200,200,200,0,0,0,2048,0,2048,0,-100.0,-100.0,-100.0,100.0,5,0,"[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",0.36143453916046225,0.9000054574899673,0.1308229155318053,1.4143884531577764,0.0,0.02087235450744629,0.003644227981567383,0.18274188041687012,2182.4,1473.297,0.719,2048,0,2048,0,6.6000000000000005,53.43333333333334,-100.0,-100.0,-100.0,100.0,2,0,"[-100.0, -100.0]","[100, 100]",0.3544995549615105,0.9072353777367523,0.14525733785831674,1.4803180385022872,0.0,0.019848346710205078,0.003159046173095703,0.1559734344482422,"[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",0.36143453916046225,0.9000054574899673,0.1308229155318053,1.4143884531577764,0.0,0.02087235450744629,0.003644227981567383,0.18274188041687012,"[-100.0, -100.0]","[100, 100]",0.3544995549615105,0.9072353777367523,0.14525733785831674,1.4803180385022872,0.0,0.019848346710205078,0.003159046173095703,0.1559734344482422,32.0,512.0,9.484937828034163,9.484937828034163,-0.0041682819137349725,9.489481844007969,575.2480443120003,-0.0006753862835466862,5.931091718375683,0.005138389370529239,3.1662177592515945,0.00015,0.00015,0.10000000149011612
-100.0,-100.0,-100.0,100.0,5,0,0,0,0,2560,0,2560,0,512,0,280.76669410945027,0.0,2560,0,2560,False,25,5,1498a_00000,2023-07-25_13-31-03,1690288263,2.3673956394195557,13.426301717758179,10535,Persephone,172.21.2.236,13.426301717758179,5,-100.0,-100.0,-100.0,100.0,2,0,200,200,200,0,0,0,2560,0,2560,0,-100.0,-100.0,-100.0,100.0,5,0,"[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",0.36112174106591055,0.9043844292168646,0.1313426127256218,1.4144812185494016,0.0,0.01998424530029297,0.003803253173828125,0.18657588958740234,2110.631,1456.652,0.715,2560,0,2560,0,6.875,53.45,-100.0,-100.0,-100.0,100.0,2,0,"[-100.0, -100.0]","[100, 100]",0.3460532539969796,0.8857717047204505,0.14024871688979965,1.477878172319014,0.0,0.020182132720947266,0.003147125244140625,0.1523137092590332,"[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",0.36112174106591055,0.9043844292168646,0.1313426127256218,1.4144812185494016,0.0,0.01998424530029297,0.003803253173828125,0.18657588958740234,"[-100.0, -100.0]","[100, 100]",0.3460532539969796,0.8857717047204505,0.14024871688979965,1.477878172319014,0.0,0.020182132720947266,0.003147125244140625,0.1523137092590332,32.0,512.0,9.489645462483168,9.489645462483168,-0.0029432179871946573,9.493084087967873,535.4882375597954,0.004806612152606249,5.951792471110821,0.003973829514620775,2.9458081282209605,0.00015,0.00015,0.05000000074505806
-100.0,-100.0,-100.0,100.0,5,0,0,0,0,3072,0,3072,0,512,0,291.1809069564496,0.0,3072,0,3072,False,30,6,1498a_00000,2023-07-25_13-31-06,1690288266,2.270836591720581,15.69713830947876,10535,Persephone,172.21.2.236,15.69713830947876,6,-100.0,-100.0,-100.0,100.0,2,0,200,200,200,0,0,0,3072,0,3072,0,-100.0,-100.0,-100.0,100.0,5,0,"[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",0.3602285331353199,0.9051760556733781,0.13145821988092166,1.4135986186804397,0.0,0.02045154571533203,0.00370025634765625,0.18651485443115234,2051.915,1444.207,0.698,3072,0,3072,0,6.233333333333333,53.5,-100.0,-100.0,-100.0,100.0,2,0,"[-100.0, -100.0]","[100, 100]",0.3402223197943364,0.8668857847621895,0.13666863643954338,1.4552017929750516,0.0,0.014257431030273438,0.0030755996704101562,0.14902353286743164,"[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",0.3602285331353199,0.9051760556733781,0.13145821988092166,1.4135986186804397,0.0,0.02045154571533203,0.00370025634765625,0.18651485443115234,"[-100.0, -100.0]","[100, 100]",0.3402223197943364,0.8668857847621895,0.13666863643954338,1.4552017929750516,0.0,0.014257431030273438,0.0030755996704101562,0.14902353286743164,32.0,512.0,9.490404196083546,9.490404196083546,-0.003120814071735367,9.494229547679424,505.1804918050766,-0.0006384747102856636,6.0473772920668125,0.004051417503887933,2.9527031052857637,0.00015,0.00015,0.02500000037252903
-100.0,-100.0,-100.0,100.0,5,0,0,0,0,3584,0,3584,0,512,0,288.70166317622915,0.0,3584,0,3584,False,35,7,1498a_00000,2023-07-25_13-31-08,1690288268,2.2889699935913086,17.98610830307007,10535,Persephone,172.21.2.236,17.98610830307007,7,-100.0,-100.0,-100.0,100.0,2,0,200,200,200,0,0,0,3584,0,3584,0,-100.0,-100.0,-100.0,100.0,5,0,"[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",0.35900837440524863,0.9039533324234439,0.13144840553983056,1.4116672762602,0.0,0.019690649850027903,0.0036212376185825895,0.18238203866141184,2012.132,1430.561,0.686,3584,0,3584,0,6.066666666666666,53.56666666666666,-100.0,-100.0,-100.0,100.0,2,0,"[-100.0, -100.0]","[100, 100]",0.33495274720066026,0.8539066069641766,0.1343550807999169,1.441182450342825,0.0,0.014865398406982422,0.003159046173095703,0.1744389533996582,"[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",0.35900837440524863,0.9039533324234439,0.13144840553983056,1.4116672762602,0.0,0.019690649850027903,0.0036212376185825895,0.18238203866141184,"[-100.0, -100.0]","[100, 100]",0.33495274720066026,0.8539066069641766,0.1343550807999169,1.441182450342825,0.0,0.014865398406982422,0.003159046173095703,0.1744389533996582,32.0,512.0,9.472271528095007,9.472271528095007,-0.002785004791803658,9.475877337157726,474.4152226448059,2.803979441523552e-05,5.998320005834103,0.003157304039120845,3.309051452204585,0.00015,0.00015,0.012500000186264515
0.0,-100.0,-97.5,100.0,5,0,0,0,0,4096,0,4096,0,512,0,251.11401902774693,0.0,4096,0,4096,False,40,8,1498a_00000,2023-07-25_13-31-11,1690288271,2.6663765907287598,20.652484893798828,10535,Persephone,172.21.2.236,20.652484893798828,8,0.0,-100.0,-50.0,100.0,2,0,200,200,200,0,0,0,4096,0,4096,0,0.0,-100.0,-97.5,100.0,5,0,"[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, 0.0]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",0.3585077892369653,0.904965735176317,0.13166191189288026,1.4118409975458361,0.0,0.019615888595581055,0.0036072731018066406,0.18147289752960205,2015.477,1447.733,0.803,4096,0,4096,0,6.324999999999999,53.574999999999996,0.0,-100.0,-50.0,100.0,2,0,"[-100.0, 0.0]","[100, 100]",0.3395295009100757,0.8779770876749242,0.13491066450777833,1.4557495927304345,0.0,0.02033710479736328,0.00400543212890625,0.19669532775878906,"[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, 0.0]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",0.3585077892369653,0.904965735176317,0.13166191189288026,1.4118409975458361,0.0,0.019615888595581055,0.0036072731018066406,0.18147289752960205,"[-100.0, 0.0]","[100, 100]",0.3395295009100757,0.8779770876749242,0.13491066450777833,1.4557495927304345,0.0,0.02033710479736328,0.00400543212890625,0.19669532775878906,32.0,512.0,9.526756566017866,9.526756566017866,-0.0013571975287050009,9.528951808810234,388.91806913912296,0.00024054432287812233,5.947090987116098,0.0043174961720069405,4.358019174076617,0.00015,0.00015,0.0062500000931322575
0.0,-100.0,-97.82608695652173,100.0,6,0,0,0,0,4608,0,4608,0,512,0,278.644177563932,0.0,4608,0,4608,False,46,9,1498a_00000,2023-07-25_13-31-13,1690288273,2.4134490489959717,23.0659339427948,10535,Persephone,172.21.2.236,23.0659339427948,9,0.0,-100.0,-50.0,100.0,2,0,200,200,200,0,0,0,4608,0,4608,0,0.0,-100.0,-97.82608695652173,100.0,6,0,"[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, 0.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",0.35826662749863913,0.9061927376732429,0.1317969887639031,1.411071576284451,0.0,0.019477243008820908,0.0035902728205141816,0.18153035122415292,1995.696,1445.846,0.796,4608,0,4608,0,6.4,53.575,0.0,-100.0,-50.0,100.0,2,0,"[-100.0, 0.0]","[100, 100]",0.3426828230837197,0.8844218606223403,0.13481226978799754,1.45168333567228,0.0,0.025129318237304688,0.004029273986816406,0.19843578338623047,"[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, 0.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",0.35826662749863913,0.9061927376732429,0.1317969887639031,1.411071576284451,0.0,0.019477243008820908,0.0035902728205141816,0.18153035122415292,"[-100.0, 0.0]","[100, 100]",0.3426828230837197,0.8844218606223403,0.13481226978799754,1.45168333567228,0.0,0.025129318237304688,0.004029273986816406,0.19843578338623047,32.0,512.0,9.376754455268383,9.376754455268383,0.000814815197372809,9.37676029279828,429.26803079247475,0.0007442566566169262,5.8124234937131405,0.008194713654233965,3.788277365732938,0.00015,0.00015,0.0062500000931322575
0.0,-100.0,-98.03921568627452,100.0,5,0,0,0,0,5120,0,5120,0,512,0,278.55266280862344,0.0,5120,0,5120,False,51,10,1498a_00000,2023-07-25_13-31-16,1690288276,2.3698787689208984,25.4358127117157,10535,Persephone,172.21.2.236,25.4358127117157,10,-100.0,-100.0,-100.0,100.0,2,0,200,200,200,0,0,0,5120,0,5120,0,0.0,-100.0,-98.03921568627452,100.0,5,0,"[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, 0.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",0.35786816353700057,0.9065705949904823,0.13188349091940668,1.4111542158193289,0.0,0.019098263160855163,0.003915674546185662,0.1807133356730143,1979.926,1446.185,0.783,5120,0,5120,0,6.033333333333334,53.56666666666666,-100.0,-100.0,-100.0,100.0,2,0,"[-100.0, -100.0]","[100, 100]",0.3426726730628826,0.8786764816901852,0.1331876957791856,1.4414807547931967,0.0,0.015747547149658203,0.0032067298889160156,0.1614093780517578,"[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, 0.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",0.35786816353700057,0.9065705949904823,0.13188349091940668,1.4111542158193289,0.0,0.019098263160855163,0.003915674546185662,0.1807133356730143,"[-100.0, -100.0]","[100, 100]",0.3426726730628826,0.8786764816901852,0.1331876957791856,1.4414807547931967,0.0,0.015747547149658203,0.0032067298889160156,0.1614093780517578,32.0,512.0,9.412775352597237,9.412775352597237,-0.0046007189666852355,9.418266255408525,381.8936195522547,-9.719561785459518e-05,6.116863589733839,0.004373747575073139,3.759057884570211,0.00015,0.00015,0.0031250000465661287
