episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_faulty_episodes,num_healthy_workers,num_in_flight_async_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,num_env_steps_sampled_throughput_per_sec,num_env_steps_trained_throughput_per_sec,timesteps_total,num_steps_trained_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,evaluation/episode_reward_max,evaluation/episode_reward_min,evaluation/episode_reward_mean,evaluation/episode_len_mean,evaluation/episodes_this_iter,evaluation/num_faulty_episodes,evaluation/num_agent_steps_sampled_this_iter,evaluation/num_env_steps_sampled_this_iter,evaluation/timesteps_this_iter,evaluation/num_healthy_workers,evaluation/num_in_flight_async_reqs,evaluation/num_remote_worker_restarts,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,sampler_results/episode_reward_max,sampler_results/episode_reward_min,sampler_results/episode_reward_mean,sampler_results/episode_len_mean,sampler_results/episodes_this_iter,sampler_results/num_faulty_episodes,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,connector_metrics/ObsPreprocessorConnector_ms,connector_metrics/StateBufferConnector_ms,connector_metrics/ViewRequirementAgentConnector_ms,timers/training_iteration_time_ms,timers/sample_time_ms,timers/synch_weights_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,evaluation/sampler_results/episode_reward_max,evaluation/sampler_results/episode_reward_min,evaluation/sampler_results/episode_reward_mean,evaluation/sampler_results/episode_len_mean,evaluation/sampler_results/episodes_this_iter,evaluation/sampler_results/num_faulty_episodes,evaluation/hist_stats/episode_reward,evaluation/hist_stats/episode_lengths,evaluation/sampler_perf/mean_raw_obs_processing_ms,evaluation/sampler_perf/mean_inference_ms,evaluation/sampler_perf/mean_action_processing_ms,evaluation/sampler_perf/mean_env_wait_ms,evaluation/sampler_perf/mean_env_render_ms,evaluation/connector_metrics/ObsPreprocessorConnector_ms,evaluation/connector_metrics/StateBufferConnector_ms,evaluation/connector_metrics/ViewRequirementAgentConnector_ms,sampler_results/hist_stats/episode_reward,sampler_results/hist_stats/episode_lengths,sampler_results/sampler_perf/mean_raw_obs_processing_ms,sampler_results/sampler_perf/mean_inference_ms,sampler_results/sampler_perf/mean_action_processing_ms,sampler_results/sampler_perf/mean_env_wait_ms,sampler_results/sampler_perf/mean_env_render_ms,sampler_results/connector_metrics/ObsPreprocessorConnector_ms,sampler_results/connector_metrics/StateBufferConnector_ms,sampler_results/connector_metrics/ViewRequirementAgentConnector_ms,evaluation/sampler_results/hist_stats/episode_reward,evaluation/sampler_results/hist_stats/episode_lengths,evaluation/sampler_results/sampler_perf/mean_raw_obs_processing_ms,evaluation/sampler_results/sampler_perf/mean_inference_ms,evaluation/sampler_results/sampler_perf/mean_action_processing_ms,evaluation/sampler_results/sampler_perf/mean_env_wait_ms,evaluation/sampler_results/sampler_perf/mean_env_render_ms,evaluation/sampler_results/connector_metrics/ObsPreprocessorConnector_ms,evaluation/sampler_results/connector_metrics/StateBufferConnector_ms,evaluation/sampler_results/connector_metrics/ViewRequirementAgentConnector_ms,info/learner/__all__/num_agent_steps_trained,info/learner/__all__/num_env_steps_trained,info/learner/__all__/total_loss,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_loss_unclipped,info/learner/default_policy/vf_explained_var,info/learner/default_policy/entropy,info/learner/default_policy/mean_kl_loss,info/learner/default_policy/gradients_default_optimizer_global_norm,info/learner/default_policy/curr_lr,info/learner/default_policy/curr_entropy_coeff,info/learner/default_policy/curr_kl_coeff
-100.0,-100.0,-100.0,100.0,4,0,4,0,0,512,0,512,0,512,0,860.8573876156654,0.0,512,0,512,False,4,1,67b2c_00000,2023-07-27_12-04-55,1690455895,0.991445779800415,0.991445779800415,13644,lnx-grid-34,158.125.237.153,0.991445779800415,1,0.0,-100.0,-50.0,100.0,2,0,200,200,200,0,0,0,512,0,512,0,-100.0,-100.0,-100.0,100.0,4,0,"[-100.0, -100.0, -100.0, -100.0]","[100, 100, 100, 100]",0.2709003381950911,0.6188930467117664,0.09190851403761278,1.0246172431827514,0.0,0.016373395919799805,0.0023484230041503906,0.1347661018371582,594.726,271.8,3.042,512,0,512,0,8.2,6.9,0.0,-100.0,-50.0,100.0,2,0,"[-100.0, 0.0]","[100, 100]",0.2620267630809575,0.599239596086948,0.09045553444629877,0.9953690998589814,0.0,0.01596212387084961,0.002396106719970703,0.1339554786682129,"[-100.0, -100.0, -100.0, -100.0]","[100, 100, 100, 100]",0.2709003381950911,0.6188930467117664,0.09190851403761278,1.0246172431827514,0.0,0.016373395919799805,0.0023484230041503906,0.1347661018371582,"[-100.0, 0.0]","[100, 100]",0.2620267630809575,0.599239596086948,0.09045553444629877,0.9953690998589814,0.0,0.01596212387084961,0.002396106719970703,0.1339554786682129,32.0,512.0,9.418817665427923,9.418817665427923,4.708673804998398e-05,9.418464325368404,689.3068156838417,-0.002989429049193859,5.986503899097443,0.006020996239385717,2.7690483923070133,0.00015,0.00015,0.20000000298023224
-100.0,-100.0,-100.0,100.0,4,0,4,0,0,1024,0,1024,0,512,0,880.725176792315,0.0,1024,0,1024,False,8,2,67b2c_00000,2023-07-27_12-04-56,1690455896,0.972808837890625,1.96425461769104,13644,lnx-grid-34,158.125.237.153,1.96425461769104,2,-100.0,-100.0,-100.0,100.0,2,0,200,200,200,0,0,0,1024,0,1024,0,-100.0,-100.0,-100.0,100.0,4,0,"[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[100, 100, 100, 100, 100, 100, 100, 100]",0.27051081528826304,0.619620397591222,0.0920476652545864,1.0245202087699437,0.0,0.01627802848815918,0.002333521842956543,0.13470053672790527,588.021,269.334,2.724,1024,0,1024,0,7.6,6.9,-100.0,-100.0,-100.0,100.0,2,0,"[-100.0, -100.0]","[100, 100]",0.2615969079985583,0.5982653458516795,0.09042782676487493,0.9906690316901837,0.0,0.01634359359741211,0.002396106719970703,0.13363361358642578,"[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[100, 100, 100, 100, 100, 100, 100, 100]",0.27051081528826304,0.619620397591222,0.0920476652545864,1.0245202087699437,0.0,0.01627802848815918,0.002333521842956543,0.13470053672790527,"[-100.0, -100.0]","[100, 100]",0.2615969079985583,0.5982653458516795,0.09042782676487493,0.9906690316901837,0.0,0.01634359359741211,0.002396106719970703,0.13363361358642578,32.0,512.0,9.355666145682335,9.355666145682335,-0.003947566874558106,9.359624668955803,456.43820655345917,0.0024164821952581406,5.96165556833148,0.004416148768143557,2.3394436673261225,0.00015,0.00015,0.10000000149011612
-100.0,-100.0,-100.0,100.0,4,0,4,0,0,1536,0,1536,0,512,0,856.9419401951727,0.0,1536,0,1536,False,12,3,67b2c_00000,2023-07-27_12-04-57,1690455897,0.98876953125,2.95302414894104,13644,lnx-grid-34,158.125.237.153,2.95302414894104,3,-100.0,-100.0,-100.0,100.0,2,0,200,200,200,0,0,0,1536,0,1536,0,-100.0,-100.0,-100.0,100.0,4,0,"[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",0.27124645139175135,0.62237565348485,0.09239632035485368,1.0300995759608838,0.0,0.016367435455322266,0.002350409825642904,0.13536413510640463,591.165,274.858,2.599,1536,0,1536,0,5.949999999999999,6.9,-100.0,-100.0,-100.0,100.0,2,0,"[-100.0, -100.0]","[100, 100]",0.261428947258313,0.5987194334211048,0.09078908085624708,0.9880403115626382,0.0,0.016236305236816406,0.0024199485778808594,0.1332998275756836,"[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",0.27124645139175135,0.62237565348485,0.09239632035485368,1.0300995759608838,0.0,0.016367435455322266,0.002350409825642904,0.13536413510640463,"[-100.0, -100.0]","[100, 100]",0.261428947258313,0.5987194334211048,0.09078908085624708,0.9880403115626382,0.0,0.016236305236816406,0.0024199485778808594,0.1332998275756836,32.0,512.0,9.319034364074469,9.319034364074469,4.862173227593303e-05,9.319484204053879,450.6296743750572,0.0019716164097189903,5.990790389478207,0.004001098171670492,2.6228387132287025,0.00015,0.00015,0.05000000074505806
-100.0,-100.0,-100.0,100.0,8,0,4,0,0,2048,0,2048,0,512,0,878.7477076683853,0.0,2048,0,2048,False,20,4,67b2c_00000,2023-07-27_12-04-58,1690455898,0.952338457107544,3.905362606048584,13644,lnx-grid-34,158.125.237.153,3.905362606048584,4,-100.0,-100.0,-100.0,100.0,2,0,200,200,200,0,0,0,2048,0,2048,0,-100.0,-100.0,-100.0,100.0,8,0,"[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",0.27283116642295857,0.6237786103777327,0.09256049448615648,1.03145748438461,0.0,0.016633272171020508,0.00240325927734375,0.1385045051574707,589.031,272.922,2.657,2048,0,2048,0,7.0,6.9,-100.0,-100.0,-100.0,100.0,2,0,"[-100.0, -100.0]","[100, 100]",0.2589193027415377,0.5924728479278222,0.08989779392580563,0.9697626592514667,0.0,0.016176700592041016,0.0023126602172851562,0.12853145599365234,"[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",0.27283116642295857,0.6237786103777327,0.09256049448615648,1.03145748438461,0.0,0.016633272171020508,0.00240325927734375,0.1385045051574707,"[-100.0, -100.0]","[100, 100]",0.2589193027415377,0.5924728479278222,0.08989779392580563,0.9697626592514667,0.0,0.016176700592041016,0.0023126602172851562,0.12853145599365234,32.0,512.0,8.943693906068802,8.943693906068802,0.0016329659265466034,8.94253945723176,499.24401830136776,0.004033912438899279,5.964470993727446,0.008322312064592552,3.592696074396372,0.00015,0.00015,0.05000000074505806
-100.0,-100.0,-100.0,100.0,4,0,4,0,0,2560,0,2560,0,512,0,889.0357554481022,0.0,2560,0,2560,False,24,5,67b2c_00000,2023-07-27_12-04-59,1690455899,0.9561305046081543,4.861493110656738,13644,lnx-grid-34,158.125.237.153,4.861493110656738,5,-100.0,-100.0,-100.0,100.0,2,0,200,200,200,0,0,0,2560,0,2560,0,-100.0,-100.0,-100.0,100.0,4,0,"[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",0.2731350216312082,0.6240774999724139,0.09261714448238073,1.0314229026619808,0.0,0.016563137372334797,0.0024100144704182944,0.13793408870697021,586.402,273.107,2.693,2560,0,2560,0,5.85,6.9,-100.0,-100.0,-100.0,100.0,2,0,"[-100.0, -100.0]","[100, 100]",0.2589814074627765,0.5929155664129572,0.0899950345674833,0.9627163588822067,0.0,0.016188621520996094,0.002384185791015625,0.1330852508544922,"[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",0.2731350216312082,0.6240774999724139,0.09261714448238073,1.0314229026619808,0.0,0.016563137372334797,0.0024100144704182944,0.13793408870697021,"[-100.0, -100.0]","[100, 100]",0.2589814074627765,0.5929155664129572,0.0899950345674833,0.9627163588822067,0.0,0.016188621520996094,0.002384185791015625,0.1330852508544922,32.0,512.0,9.340380625799298,9.340380625799298,0.00615758216008544,9.334842387586832,407.26405162736773,-0.0010982947424054146,5.932524051517248,0.005410878582779333,4.274230390787125,0.00015,0.00015,0.05000000074505806
0.0,-100.0,-96.42857142857143,100.0,4,0,4,0,0,3072,0,3072,0,512,0,865.5679672520597,0.0,3072,0,3072,False,28,6,67b2c_00000,2023-07-27_12-05-00,1690455900,0.9759054183959961,5.837398529052734,13644,lnx-grid-34,158.125.237.153,5.837398529052734,6,-100.0,-100.0,-100.0,100.0,2,0,200,200,200,0,0,0,3072,0,3072,0,0.0,-100.0,-96.42857142857143,100.0,4,0,"[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, 0.0, -100.0, -100.0]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",0.2734523512994634,0.6247265888994864,0.09273656772370105,1.0317160282878945,0.0,0.016538585935320173,0.002405473164149693,0.13769779886518205,587.252,273.182,2.63,3072,0,3072,0,7.6,6.9,-100.0,-100.0,-100.0,100.0,2,0,"[-100.0, -100.0]","[100, 100]",0.25943077970404704,0.5934411143383118,0.0899983484679515,0.9609545200293903,0.0,0.010800361633300781,0.002276897430419922,0.1346588134765625,"[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, 0.0, -100.0, -100.0]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",0.2734523512994634,0.6247265888994864,0.09273656772370105,1.0317160282878945,0.0,0.016538585935320173,0.002405473164149693,0.13769779886518205,"[-100.0, -100.0]","[100, 100]",0.25943077970404704,0.5934411143383118,0.0899983484679515,0.9609545200293903,0.0,0.010800361633300781,0.002276897430419922,0.1346588134765625,32.0,512.0,9.32799206674099,9.32799206674099,-0.004061604384332895,9.332749541848898,302.0613628923893,-0.0007080533541738987,5.903885003179312,0.0037935836616611596,4.335787947755307,0.00015,0.00015,0.02500000037252903
0.0,-100.0,-96.875,100.0,4,0,4,0,0,3584,0,3584,0,512,0,854.6344814906054,0.0,3584,0,3584,False,32,7,67b2c_00000,2023-07-27_12-05-01,1690455901,0.9843616485595703,6.821760177612305,13644,lnx-grid-34,158.125.237.153,6.821760177612305,7,-100.0,-100.0,-100.0,100.0,2,0,200,200,200,0,0,0,3584,0,3584,0,0.0,-100.0,-96.875,100.0,4,0,"[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, 0.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",0.2738670011142069,0.6258263750664299,0.09289611396873716,1.0323257098500689,0.0,0.016517192125320435,0.0023849308490753174,0.13737753033638,588.94,274.8,2.575,3584,0,3584,0,7.3,6.9,-100.0,-100.0,-100.0,100.0,2,0,"[-100.0, -100.0]","[100, 100]",0.25948467295481253,0.5934924248879846,0.08987070065919711,0.9610589957934971,0.0,0.010824203491210938,0.0023365020751953125,0.13328790664672852,"[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, 0.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",0.2738670011142069,0.6258263750664299,0.09289611396873716,1.0323257098500689,0.0,0.016517192125320435,0.0023849308490753174,0.13737753033638,"[-100.0, -100.0]","[100, 100]",0.25948467295481253,0.5934924248879846,0.08987070065919711,0.9610589957934971,0.0,0.010824203491210938,0.0023365020751953125,0.13328790664672852,32.0,512.0,9.26301945000887,9.26301945000887,0.0003886863123625517,9.263365514576435,382.78943091630936,-0.0010540075600147247,5.841526683419943,0.005657204895669565,3.7500698971562088,0.00015,0.00015,0.02500000037252903
0.0,-100.0,-97.5,100.0,8,0,4,0,0,4096,0,4096,0,512,0,880.8740174436944,0.0,4096,0,4096,False,40,8,67b2c_00000,2023-07-27_12-05-02,1690455902,0.9603846073150635,7.782144784927368,13644,lnx-grid-34,158.125.237.153,7.782144784927368,8,-58.0,-100.0,-79.0,100.0,2,0,200,200,200,0,0,0,4096,0,4096,0,0.0,-100.0,-97.5,100.0,8,0,"[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, 0.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",0.27472943695763485,0.627194585093576,0.09310670591468222,1.0320871958811986,0.0,0.016968846321105957,0.0024390220642089844,0.1401132345199585,587.974,273.67,2.537,4096,0,4096,0,5.550000000000001,6.9,-58.0,-100.0,-79.0,100.0,2,0,"[-100.0, -58.0]","[100, 100]",0.25950872026928357,0.5932123790600388,0.08975290492651687,0.9576803739930152,0.0,0.01062154769897461,0.0023484230041503906,0.13161897659301758,"[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, 0.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",0.27472943695763485,0.627194585093576,0.09310670591468222,1.0320871958811986,0.0,0.016968846321105957,0.0024390220642089844,0.1401132345199585,"[-100.0, -58.0]","[100, 100]",0.25950872026928357,0.5932123790600388,0.08975290492651687,0.9576803739930152,0.0,0.01062154769897461,0.0023484230041503906,0.13161897659301758,32.0,512.0,8.999774035066366,8.999774035066366,0.0006635107565671206,8.999866370111704,373.6125069260597,-0.0007715248502790928,5.838636711239815,0.004798800822072735,4.851606571115553,0.00015,0.00015,0.012500000186264515
0.0,-100.0,-97.72727272727273,100.0,4,0,4,0,0,4608,0,4608,0,512,0,860.824605300395,0.0,4608,0,4608,False,44,9,67b2c_00000,2023-07-27_12-05-03,1690455903,0.9793713092803955,8.761516094207764,13644,lnx-grid-34,158.125.237.153,8.761516094207764,9,-100.0,-100.0,-100.0,100.0,2,0,200,200,200,0,0,0,4608,0,4608,0,0.0,-100.0,-97.72727272727273,100.0,4,0,"[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, 0.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",0.27505565780511226,0.6279073706455384,0.09319741594307844,1.0323020323100132,0.0,0.016427040100097656,0.0024313276464288883,0.13995875011790881,588.728,274.65,2.512,4608,0,4608,0,7.3,6.9,-100.0,-100.0,-100.0,100.0,2,0,"[-100.0, -100.0]","[100, 100]",0.2593884264211533,0.5931233380120174,0.08967384770471211,0.9580526929110834,0.0,0.010704994201660156,0.0023126602172851562,0.13445615768432617,"[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, 0.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",0.27505565780511226,0.6279073706455384,0.09319741594307844,1.0323020323100132,0.0,0.016427040100097656,0.0024313276464288883,0.13995875011790881,"[-100.0, -100.0]","[100, 100]",0.2593884264211533,0.5931233380120174,0.08967384770471211,0.9580526929110834,0.0,0.010704994201660156,0.0023126602172851562,0.13445615768432617,32.0,512.0,9.196290876716375,9.196290876716375,0.001448672788683325,9.195661403238773,255.8783214390278,-0.00026924069970846176,5.791821926832199,0.0039709515481263225,3.8604583190754056,0.00015,0.00015,0.0062500000931322575
0.0,-100.0,-97.91666666666667,100.0,4,0,4,0,0,5120,0,5120,0,512,0,875.3220671698125,0.0,5120,0,5120,False,48,10,67b2c_00000,2023-07-27_12-05-04,1690455904,0.9547419548034668,9.71625804901123,13644,lnx-grid-34,158.125.237.153,9.71625804901123,10,-100.0,-100.0,-100.0,100.0,2,0,200,200,200,0,0,0,5120,0,5120,0,0.0,-100.0,-97.91666666666667,100.0,4,0,"[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, 0.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",0.27527829525789405,0.6284823094538893,0.0932707978187317,1.0326196348919476,0.0,0.01593281825383504,0.0024164716402689614,0.13944109280904135,588.346,274.462,2.526,5120,0,5120,0,5.949999999999999,6.9,-100.0,-100.0,-100.0,100.0,2,0,"[-100.0, -100.0]","[100, 100]",0.2582485469682761,0.5907594174638144,0.08924933209054653,0.9547202126018289,0.0,0.010311603546142578,0.002193450927734375,0.12782812118530273,"[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, 0.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",0.27527829525789405,0.6284823094538893,0.0932707978187317,1.0326196348919476,0.0,0.01593281825383504,0.0024164716402689614,0.13944109280904135,"[-100.0, -100.0]","[100, 100]",0.2582485469682761,0.5907594174638144,0.08924933209054653,0.9547202126018289,0.0,0.010311603546142578,0.002193450927734375,0.12782812118530273,32.0,512.0,9.158852595835924,9.158852595835924,-0.0015772786573506892,9.161276958882809,237.01924186944962,2.624327316880226e-05,5.858934920281172,0.005074162925438941,4.000119924079627,0.00015,0.00015,0.0062500000931322575
